Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Ultranick 18,Ashaway,£17.80,£17.80,£17.80,"<div class=""article-content""><table style=""width: 606px;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td valign=""top"">
<h2>Overview</h2>
<div>UltraNick strings are constructed from a unique <strong>Zyex Multifilament core</strong>.<br><br>This offers a fine, powerful, lightweight and durable string, just like PowerNick, but it also offers a <strong>soft feel</strong><br><br>As used by:<br><br><strong>Daryl Selby</strong> (World number 9 and British Nation Champion)<br><strong>Joel Hinds</strong> (World university and U23 national champion)<br><br>Diametre - 1.15mm (18 guage)<br><br><a href=""http://www.ashawayusa.com/StringBrochures/UltraNick.pdf"" target=""_blank"">Download UltraNick Brochure Card</a><br><br>Available in 110m reel (up 12 re-strings) or 9m set (1 re-string)<br><br>Supplied in Steel Blue.</div>
</td>
</tr>
<tr>
<td valign=""top"" height=""19""> </td>
<td> </td>
</tr>
</tbody>
</table></div>",50,,,Racket String,Ultranick 18,,N,,Buy Ultranick 18 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Ultranick 18 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Ultranick 18 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/38.jpg?5208cce0,http://goode-sport.co.uk//data/img/products/gallery/725.jpg?544e6d1e
Product,,Rally 21 Micro,Ashaway,£6.00,£6.00,£6.00,"<div class=""article-content""><h2>Overview</h2>
<p>Ashaway Rally 21 micro is an increasingly popular badminton string which is well known in the badminton community.<br><br>Ashaway Rally 21 micro offers durability, performance and quality to all levels of play at an affordable price.<br><br></p>
<ul>
<li><strong>Available in White, Natural, Purple and Optic Yellow</strong></li>
<li><strong>Available in 500m reel (50 re-strings), 200m reel (20 re-strings) or 10m set (1 re-string)</strong></li>
<li><strong>Diameter of 0.70mm</strong></li>
<li><strong>Made from Nylon Multifilaments </strong></li>
</ul>
<p><strong><br></strong>Our Ashaway Rally 21 micro badmonton string is 0.70mm in diameter for increased performance. A multifilament core with MAX orinitation of filaments increases string life and insures reliable performance.</p>
<p>It has a thinner gauge for a emphasis on <span data-mce-mark=""1"">resiliency </span>and power. </p></div>",49,,,Racket String,Rally 21 Micro,,N,,Buy Rally 21 Micro Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rally 21 Micro Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rally 21 Micro Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/222.jpg?522f42e2,http://goode-sport.co.uk//data/img/products/gallery/723.jpg?544e6b54
SKU,,[S]Size= 200m 0.70mm,,,,,,49200m 0.70mm
SKU,,[S]Size= 500m 0.70mm,,,,,,49500m 0.70mm
SKU,,[S]Size= 10m 0.70mm,,,,,,4910m 0.70mm
Product,,Crossfire Plus,Ashaway,£13.80,£13.80,£13.80,"<div class=""article-content""><h2><span>Overview</span></h2>
<p><span>The  Ashaway Crossfire family of tennis strings features a tough, durable braided Aramid main string combined with a Synthetic Gut cross string</span><br><br><strong>Consruction</strong><br><span>Mains - Blend of Aramid and PTFE filaments</span><br><span>Crosses - Synthetic Gut</span><br><strong>Gauge</strong><br><span>Mains - 17 (1.25mm)</span><br><span>Crosses - 16 (1.30mm)</span><br><br><strong>Softer Feel</strong><br><span>PTFE filaments in braided Aramid main string produce softer feel to enhance playability of powerful Aramid filaments</span><br><br><strong>Powerful Playability</strong><br><span>Aramid filaments provide stiff, powerful string bed for heavy top-spin players</span><br><br><strong>Maximum Durability</strong><br><span>1.25mm braided Aramid / PTFE main strings enhance string abrasion resistance and increase string life</span><br><br><br><span>Available as a hybrid 6m/7m set only</span></p></div>",64,,,Racket String,Crossfire Plus,,N,,Buy Crossfire Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/216.jpg?522f2cad
Product,,Kevlar,Ashaway,£110.00,£110.00,£110.00,"<div class=""article-content""><h2>Overview</h2>
<p>Ashaway's family of Kevlar braided string are used to maximise durability in hybrid combinations. The Ashaway Kevlar 17 is the most consistently powerful, controlling, tension stabilising and durable of the Kevlar family.  </p></div>",65,,,Racket String,Kevlar,,N,,Buy Kevlar Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Kevlar Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Kevlar Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/358.jpg?533d7b98,http://goode-sport.co.uk//data/img/products/gallery/361.jpg?533d80f8
Product,,Black Knight Thermo Bag BG638KW,Ashaway,£64.99,£64.99,£64.99,"<div class=""article-content""><h2>Overview</h2>
<p>The NEW 2014/15 Black Knight BG638KP double racket bag has been spaciously designed to carry rackets, shoes and kit comfortably. It has padded shoulder straps which can clip together for added comfort and stability. </p>
<p>New for this season, the Black Knight BG638KP is available in Black/White and Black/Pink; has extra patent finishes and is designed with the player in mind. It is equipped with seperate ventilated shoe and kit compartments along with several smaller pockets for other essentials. </p>
<p> </p>
<h2>Specifications </h2>
<ul>
<li class=""first"">Double version, 6 racket thermo with 2 main, full length compartments</li>
<li class=""last"">Backpack style shoulder straps are included.</li>
</ul>
<p> </p>
<h2>Dimensions: </h2>
<p>80x32x28cm </p></div>",218,,,Luggage,Black Knight Thermo Bag BG638KW,,N,,Buy Black Knight Thermo Bag BG638KW Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Black Knight Thermo Bag BG638KW Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Black Knight Thermo Bag BG638KW Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/553.jpg?53fc751f,http://goode-sport.co.uk//data/img/products/gallery/554.jpg?53fca243
SKU,,[S]Size= DOUBLE,,,,,,218DOUBLE
SKU,,[S]Size= WHITE,,,,,,218WHITE
SKU,,[S]Size= PINK,,,,,,218PINK
Product,,Rad Cushion Grip,Ashaway,£5.40,£5.40,£5.40,"<div class=""article-content""><ul>
<li>Single Grip</li>
<li>Highest Quality</li>
<li>Black/White Spiral</li>
<li>Repalcement Grip</li>
</ul></div>",83,,,Grips,Rad Cushion Grip,,N,,Buy Rad Cushion Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rad Cushion Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Rad Cushion Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/94.jpg?520cb9f8
Product,,Black Knight Squash Balls,Ashaway,£8.00,£8.00,£8.00,"<div class=""article-content""><h2>Specifications</h2>
<ul>
<li>Double Yellow Dot</li>
<li>Approved by World Squash federation</li>
<li>Available in a tube of 3</li>
</ul></div>",127,,,Squash Balls,Black Knight Squash Balls,,N,,Buy Black Knight Squash Balls Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Black Knight Squash Balls Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Black Knight Squash Balls Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/402.jpg?537b775e
Product,,Crossfire 17,Ashaway,£12.40,£12.40,£12.40,"<div class=""article-content""><h2>Overview</h2>
<p>Ashaway Crossfire 17 Tennis String has powerful, braided and bonded Aramid mains and Synthetic Gut crosses.</p>
<p><br><span data-mce-mark=""1"">Hybrid String - Aramid for the main strings</span><br><span data-mce-mark=""1"">Synthetic Gut for the Cross Strings</span><br><br><span data-mce-mark=""1"">This Hybrid stringing offer the playbility of Synthetic Gut and the durability of Kevlar</span><br><br><span data-mce-mark=""1"">A slightly finer gauge string than CrossFire II for those who want that little more control</span><br><br></p>
<ul>
<li><strong style=""font-size: 11.818181991577148px;"">Available in a 11.5m set (1 re-string)</strong></li>
</ul>
<p> </p></div>",114,,,Racket String,Crossfire 17,,N,,Buy Crossfire 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/214.jpg?522f2c23
Product,,Crossfire II,Ashaway,£12.40,£12.40,£12.40,"<div class=""article-content""><h2><span>Overview</span></h2>
<p><span>Ashaway Crossfire II Tennis String offers optimum durability and provides a firm string bed for greater ball control. The braided aramid mains bite the ball for superior spin. </span><br><br><span>Hybrid String - Aramid for the main strings</span><br><span>Synthetic Gut for the Cross Strings</span><br><br><span>This Hybrid stringing offer the playbility of Synthetic Gut and the durability of Kevlar</span><br><br></p>
<ul>
<li><strong style=""font-size: 11.818181991577148px;"">Available in a 11.5m set (1 re-string)</strong></li>
<li><strong style=""font-size: 11.818181991577148px;"">Up to 65lbs stringing tension</strong></li>
</ul>
<p><strong style=""font-size: 11.818181991577148px;""><span style=""font-family: Arial; font-size: xx-small;""><span style=""font-family: Arial; font-size: xx-small;""> </span></span></strong></p>
<p> </p>
<p><a href=""http://www.google.co.uk""> </a></p>
<p> </p></div>",6,,,Racket String,Crossfire II,,N,,Buy Crossfire II Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire II Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire II Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/215.jpg?522f2c6a
Product,,Superlight 99 SQ,Ashaway,£69.99,£69.99,£69.99,"<div class=""article-content""><h2>Overview</h2>
<p>The Ashaway Superlight 99SQ racket is constructed with Nano Carbon which adds strength to the superlight construction. <br><br>Slim and versatile the Ashway Superlight 99SQ is easy to manoeuver and offers quick acceleration through the shuttle. It is light and quick to respond in defence or attack making it perfectly suited to the doubles player.</p>
<p> </p>
<h2>Specifications</h2>
<ul>
<li><strong style=""font-size: 12px;"">Balance:</strong>  282mm (Mid/Head Heavy)</li>
<li><strong>Flex:</strong>  Med-Stiff</li>
<li><strong>Weight:</strong>  78g</li>
<li class=""last""><strong>Frame:</strong> Ultra Hi Modulus Graphite &amp; Nano Carbon</li>
<li class=""last""><strong>Head Shape: </strong>SQ</li>
</ul>
<h2> </h2>
<h2> Stringing Information</h2>
<ul>
<li class=""first""><strong>Recommended Stringing Tension:</strong> Main - 22lbs to 28 lbs / Cross - 22lbs to 28 lbs</li>
<li class=""last""><strong>String:</strong> ZyMax 70</li>
</ul></div>",31,,,Superlight,Superlight 99 SQ,,N,,Buy Superlight 99 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Superlight 99 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Superlight 99 SQ Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/270.jpg?5231d54c,http://goode-sport.co.uk//data/img/products/gallery/635.jpg?54340446,http://goode-sport.co.uk//data/img/products/gallery/636.jpg?54340446,http://goode-sport.co.uk//data/img/products/gallery/637.jpg?5434046c
Product,,Crossfire ZX Tour,Ashaway,£17.80,£17.80,£17.80,"<div class=""article-content""><h2>Overview</h2>
<p>Ashaway Crossfire ZX Tour includes Ashaway's co-polymer Monogut original with Monogut ZX crosses. It is a tough, durable string, combined with soft, powerful Monogut ZX, 100% Zyex monofilament cross string.</p>
<p>This hybrid combination provides maximum power, spin and durability with a 100% monofilament string bed.</p>
<p> </p>
<h2>Specifications</h2>
<ul>
<li>For top amateurs and professional players.</li>
<li>Players looking for the crisp feel of the natural gut in a hybrid combination.</li>
<li>Use 10-15% less tension than with traditional nylon strings.</li>
<li>Mains - Up to 60lbs (27kgs)</li>
<li>Crosses - Up to 60 lbs (27kgs)</li>
</ul>
<p> </p></div>",212,,,Racket String,Crossfire ZX Tour,,N,,Buy Crossfire ZX Tour Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire ZX Tour Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire ZX Tour Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/351.jpg?5332feea,http://goode-sport.co.uk//data/img/products/gallery/353.jpg?5332ff53
Product,,Crossfire ZX,Ashaway,£17.80,£17.80,£17.80,"<div class=""article-content""><h2>Overview</h2>
<p>Ashaways Crossfire Hybrid combination provides exceptional soft power, crisp playability and enhanced string life for heavy top spin players and string breakers.</p>
<p> </p>
<h2>Specifications</h2>
<ul>
<li>For top amateurs and professional players.</li>
<li>Players looking for the crisp feel of the natural gut in a hybrid combination.</li>
<li>Players looking for a hybrid combination that maximises spin.</li>
<li>Use 10-15% less tension than with traditional nylon strings.</li>
<li>Mains - Up to 60lbs (27kgs)</li>
<li>Crosses - Up to 60 lbs (27kgs)</li>
</ul>
<p> </p></div>",216,,,Racket String,Crossfire ZX,,N,,Buy Crossfire ZX Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire ZX Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Crossfire ZX Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/422.jpg?5395ce5c
Product,,Dynamite 17 Soft,Ashaway,£17.80,£17.80,£17.80,"<div class=""article-content""><h2>Overview</h2>
<p>The Ashaway Dynamite 17 soft is a recent addition to our catalogue of ashaway tennis string and has already proven to a favourite amongst players. </p>
<p><br>Unique Zyex multifilament core increases power and resilience and prevents tension loss <br>Muiltifilament core offers a soft feel.<br><br></p>
<ul>
<li><strong>Diameter - 1.25mm</strong></li>
<li><strong>Available in 110m reel (12 re-strings) or 12m set (1 re-string)</strong></li>
<li><strong>A soft feel and great playability at lower tensions</strong></li>
<li><strong><span>Zyex mulitifilament core with a braided wrap</span></strong></li>
</ul>
<p> </p>
<p> </p>
<p> </p>
<p> </p></div>",63,,,Racket String,Dynamite 17 Soft,,N,,Buy Dynamite 17 Soft Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Dynamite 17 Soft Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Dynamite 17 Soft Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/213.jpg?522f2bda,http://goode-sport.co.uk//data/img/products/gallery/696.jpg?5447c561
